,ID,Pseudodiptomus.Adult,Psedodiptomus.copepidite,Acanthocyclops.adult,Acanthocyclops.copepididte,Cyclopoid.sp.,Cyclopoid.nauplii,Calanoid.naulpii,Harpaticoid,Daphnia.pulex,Daphnia.laevis,Daphnia.magna,Daphnia.mendotea,Ceriodaphnia.sp.,Simocephalus.sp.,Bosmina.sp.,Sididae,Chydorus.sphaericus,Eurycercus,Alona,Chydoridae,Diaphanosoma,Scapholeberis,Cladocera.embryo,Eucypris,Ilyocypris,Cypridopsis,Gammarus,Rotifer,Polychaete,Acari,Chironomid.larvae,Oliogochaete,Gastropod,Tardigrade,Nematode,Hyalella,Hydra,Terrestrial.insect,Collembola,Baetidae,Diptera,Hydroptilidae,Coleoptera,Ephemerellidae,Odonata,Bivalve,Trichoptera,Corixidae,Fish.larvae,Ilyocryptus,Streblocerus,Moina,DATE,LOCATION,TIME,TEMP..C.,EC...s.cm.,SPC...s.cm.,TDS..mg.L.,SALINITY..PSU.,DO....sat.,DO..mg.L.,pH,TURBIDITY..NTU.,CHL...g.L.,BGA...g.L.,Start.Rotation,End.Rotation,ZOOP.SCORE..1.10.,Notes,VolumeSampled
310,MNT106_1/4/2022_9:00,0,0,104.2418327,2136.95757,0,0,52.12091635,0,1111773.895,0,0,0,0,104.2418327,104.2418327,0,0,0,0,0,0,0,0,990.2974107,0,0,0,2189.078487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2022,MNT106,9:00,8.485,294.4,430.1,279.54,0.21,98.2,11.48,7.82,163.8,9.5,1,15,15,7,,0.353429174
311,MNT106_11/16/2021_10:40,0,0,35.36776513,954.9296586,0,0,0,0,952854.7498,0,106.1032954,0,389.0454164,141.4710605,70.73553026,0,176.8388257,0,35.36776513,0,0,0,282.9421211,1591.549431,0,0,0,35.36776513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/16/2021,MNT106,10:40,13.734,720,917,595.672,0.45,68.2,7.04,7.37,41.95,3.02,0.55,15,15,7,,0.353429174
312,MNT106_11/23/2021_8:20,0,0,0,1188.35692,0,0,0,0,2843.568345,0,4244.131858,0,169.7652743,42.44131858,212.2065929,42.44131858,0,0,509.295823,0,0,0,0,2801.127026,0,0,0,679.0610973,0,0,0,0,0,0,84.88263716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/23/2021,MNT106,8:20,10.451,639,884,574.209,0.44,55.2,6.14,7.25,64.72,2.96,0.6,15,15,5,,0.353429174
313,MNT106_11/30/2021_9:30,0,84.88263716,0,1612.770106,0,0,0,0,4583.662406,0,8488.263716,0,594.1784602,169.7652743,84.88263716,0,0,0,509.295823,0,0,0,84.88263716,4668.545045,0,0,0,7978.967893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/30/2021,MNT106,9:30,11.716,652,874,567.77,0.43,61.5,6.63,7.31,28.83,1.91,-0.02,15,15,6,,0.353429174
314,MNT106_12/13/2021_8:00,0,0,0,6649.139845,0,0,0,0,8205.321511,0,16693.58514,0,282.9421211,0,282.9421211,1131.768484,565.8842421,0,0,0,0,0,2687.95015,1839.123787,0,0,0,424.4131816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/13/2021,MNT106,8:00,8.643,443,644,418.745,0.32,96.7,11.25,7.95,541.52,11.5,3.18,15,15,9,,0.353429174
315,MNT106_12/15/2021_10:20,0,0,282.9421211,4055.503734,0,0,0,0,5847.470503,0,8959.833834,0,0,94.31404034,0,1320.396565,188.6280807,0,0,0,0,0,6036.098582,4998.64414,0,0,0,848.8263632,0,0,0,94.31404034,0,0,188.6280807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/15/2021,MNT106,10:20,7.134,372.4,565,367.508,0.28,97.7,11.79,7.95,218.35,7.91,1.69,15,15,9,,0.353429174
317,MNT106_12/27/2021_9:10,0,0,0,5715.430845,0,0,0,0,4017.778119,0,0,0,113.1768484,0,0,0,169.7652726,0,113.1768484,0,0,0,0,1018.591636,0,0,0,1301.533757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/27/2021,MNT106,9:10,6.237,288.5,449.5,292.166,0.22,98.4,12.16,7.98,128.21,6.55,0.82,15,15,4,,0.353429174
318,MNT106_12/7/2021_9:30,0,0,0,10256.65189,0,0,0,0,4385.602876,0,1273.239545,0,353.6776513,0,282.9421211,70.73553026,0,0,141.4710605,0,0,0,0,2122.065908,0,0,0,1427725.943,0,0,0,0,70.73553026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/7/2021,MNT106,9:30,10.08,623,873,566.91,0.43,65.6,7.36,7.3,42.51,3.24,0.16,15,15,4,,0.353429174
319,MNT106_2/16/2022_8:15,0,0,353.6776513,2652.582385,0,176.8388257,176.8388257,0,13970.26723,0,884.1941283,0,176.8388257,0,530.516477,176.8388257,2402650.178,0,0,0,0,0,0,1061.032954,0,176.8388257,0,1768.388257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.8388257,0,2/16/2022,MNT106,8:15,5.394,463.8,741,482.078,0.36,92.1,11.61,7.96,88.78,9.03,1.14,15,15,6,,0.353429174
320,MNT106_2/23/2022_8:35,0,282.9421211,141.4710605,1131.768484,0,0,0,0,3536.776513,0,1697.652726,0,0,707.3553026,0,0,23484.19605,0,0,0,0,0,0,2829.421211,0,0,0,282.9421211,0,0,0,0,0,0,141.4710605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2022,MNT106,8:35,3.901,508,852,553.443,0.42,85.8,11.22,7.81,22.23,3.57,0.69,15,15,5,,0.353429174
321,MNT106_2/9/2022_9:50,0,0,0,17448.09747,0,0,471.5702018,0,48100.16058,0,6130.412624,0,1414.710605,11317.68484,0,0,11317.68484,0,0,0,0,0,4715.702018,10846.11464,0,0,0,943.1404034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/9/2022,MNT106,9:50,10.724,480.3,660,429.236,0.32,79.3,8.72,7.43,29.28,2.46,-0.06,15,15,8,,0.353429174
322,MNT108_2/1/2022_8:20,0,0,169.7652794,17655.58906,0,0,12732.39596,0,17485.82378,0,848.8263971,0,0,1018.591677,339.5305588,509.2958383,6620.845899,0,0,0,0,0,0,3055.775029,0,0,0,509.2958383,0,0,0,0,0,0,509.2958383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/1/2022,MNT108,8:20,4.683,370,605,393.633,0.29,95.6,12.29,7.82,328.8,18.3,2.86,15,15,4,,0.353429174
323,MNT3A_11/16/2021_10:20,0,35.36776513,0,1414.710605,0,0,0,0,476474.5319,0,0,0,1909.859317,0,0,0,35.36776513,0,35.36776513,0,0,0,141.4710605,35.36776513,0,0,0,176.8388257,0,0,35.36776513,35.36776513,0,0,70.73553026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/16/2021,MNT3A,10:20,13.536,904,1158,752.711,0.58,71.2,7.38,7.44,7.12,2.12,0.29,15,15,6,,0.353429174
324,MNT3A_11/23/2021_8:40,0,0,0,226.3536968,0,0,0,0,4640.250785,0,5092.958179,0,0,56.58842421,0,396.1189695,0,0,0,0,0,0,113.1768484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/23/2021,MNT3A,8:40,10.022,760,1064,690.039,0.53,68.2,7.67,7.46,8.3,2.26,0.36,15,15,5,,0.353429174
325,MNT3A_11/30/2021_9:50,0,424.4131816,0,0,0,0,0,0,7851.643859,0,2617.21462,0,212.2065908,70.73553026,0,212.2065908,141.4710605,0,70.73553026,0,0,70.73553026,0,141.4710605,0,0,0,70.73553026,0,0,0,0,212.2065908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.73553026,0,0,0,0,11/30/2021,MNT3A,9:50,10.533,774,1070,695.707,0.53,69.4,7.69,7.45,7.03,1.25,-0.14,15,15,4,,0.353429174
326,MNT3A_12/7/2021_9:40,0,0,0,3772.561613,0,0,0,0,22069.48544,0,10563.17252,0,1131.768484,565.8842421,0,0,188.6280807,0,188.6280807,0,0,0,377.2561613,2640.79313,0,0,0,754.5123229,0,0,377.2561613,0,188.6280807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.6280807,0,0,0,0,12/7/2021,MNT3A,9:40,10.138,818,1142,741.902,0.57,73.6,8.21,7.49,4.94,1.86,-0.02,15,15,5,,0.353429174
327,MNTCAN_1/25/2022_11:10,0,28.6110107,0,2346.102877,0,0,0,0,457.7761712,0,257.4990963,0,0,543.6092033,114.4440428,57.2220214,582176.8457,0,200.2770749,0,0,0,0,57.2220214,0,28.6110107,0,858.330321,0,0,0,0,0,0,0,0,28.6110107,0,57.2220214,0,0,0,0,0,0,0,0,0,0,0,0,0,1/25/2022,MNTCAN,11:10,10.184,393.8,549,356.552,0.27,75.1,8.42,7.48,8.45,1.52,-0.03,119939,120399,4,,0.873789474
328,MNTCAN_1/4/2022_10:30,0,0,123.8688463,4665.726545,0,0,123.8688463,0,3633.486159,0,0,0,0,206.4480772,371.606539,0,5161.20193,0,41.28961544,0,0,0,0,0,0,0,0,3550.906928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2022,MNTCAN,10:30,8.249,385,566,367.817,0.28,98.7,11.63,7.87,22.25,4.17,0.2,79084,79594,6,,0.968766591
329,MNTCAN_11/16/2021_10:10,0,0,796.8076884,0,0,0,109.9045087,0,2857.517227,0,1126.521215,0,82.42838155,0,192.3328903,82.42838155,274.7612718,0,0,0,0,0,27.47612718,0,0,54.95225437,0,109.9045087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.9045087,0,0,11/16/2021,MNTCAN,10:10,14.198,375.2,473.4,307.344,0.23,40.4,4.1,7.29,4.8,13.76,0.63,570189,570668,4,,0.909880779
330,MNTCAN_11/23/2021_10:40,0,27.51442144,3.057157937,198.7152659,0,9.171473809,48.914527,0,281.2585303,0,207.8867398,0,110.0576858,9.171473809,42.80021113,18.34294763,79.48610638,0,3.057157937,0,0,0,15.28578969,3.057157937,0,9.171473809,0,79.48610638,0,0,3.057157937,3.057157937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.40010556,0,0,11/23/2021,MNTCAN,10:40,12.841,296.1,385.8,250.479,0.19,41.4,4.3,7.27,10.86,8.39,0.51,582448,583063,3,,1.168218536
331,MNTCAN_11/30/2021_11:30,0,0,0,104.9011919,0,0,16.13864491,0,142921.822,0,266.2876409,0,72.62390209,0,8.069322454,0,129.1091593,0,24.20796736,0,0,0,0,8.069322454,0,0,0,104.9011919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.41593472,0,0,11/30/2021,MNTCAN,11:30,12.43,415.4,547,356.521,0.27,56.2,5.98,7.32,7.31,8.95,0.2,14267,14733,3,,0.885186728
332,MNTCAN_11/9/2021_10:15,0,0,0,5517.523371,0,50.61948047,253.0974023,0,4049.558437,0,0,0,860.5311679,0,50.61948047,0,253.0974023,0,50.61948047,0,0,0,0,0,0,50.61948047,0,354.3363633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.2389609,0,0,11/9/2021,MNTCAN,10:15,13.281,706,910,591.806,0.45,83.9,8.74,7.52,16.12,11.62,0.29,547951,548471,3,,0.987762015
333,MNTCAN_12/13/2021_8:55,0,0,0,674.9264062,0,192.8361161,482.0902902,0,4338.812612,0,4242.394553,0,964.1805803,2314.033393,0,96.41805803,9063.297455,0,0,0,0,0,192.8361161,96.41805803,0,0,0,674.9264062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/13/2021,MNTCAN,8:55,8.932,603,871,565.946,0.43,96.4,4.14,7.95,50.34,5.75,0.78,618229,618775,8,,1.037150115
334,MNTCAN_12/15/2021_11:00,0,0,226.9149181,4027.739796,0,56.72872953,794.2022132,0,5956.516601,0,737.4734839,0,283.6436477,453.8298362,1361.489509,170.1861886,1418.218238,0,567.2872953,0,0,0,56.72872953,0,0,0,0,5162.314387,0,0,0,0,0,0,0,0,56.72872953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/15/2021,MNTCAN,11:00,7.946,367,544,353.004,0.26,84.7,10.04,7.8,97.99,5.67,1.01,626808,627504,7,,1.322081466
335,MNTCAN_12/21/2021_11:30,0,210.9145019,0,2573.156924,0,0,84.36580078,0,4597.936142,0,126.5487012,0,421.8290039,42.18290039,337.4632031,84.36580078,253.0974023,0,84.36580078,0,0,0,0,0,0,0,0,1982.596318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/21/2021,MNTCAN,11:30,6.376,397.2,617,400.665,0.3,83,10.2,7.59,39.33,4.01,0.35,31068,31692,5,,1.185314417
336,MNTCAN_12/27/2021_11:00,0,42.11540775,210.5770387,2147.885795,0,0,0,0,2147.885795,0,294.8078542,0,84.2308155,0,336.923262,168.461631,4000.963736,0,0,0,0,0,0,0,0,0,0,926.5389705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/27/2021,MNTCAN,11:00,8.751,228.2,330.9,215.068,0.16,82.9,9.61,7.63,20.47,2.56,0.15,42280,42905,5,,1.18721396
337,MNTCAN_12/7/2021_11:30,0,17.68960339,0,106.1376203,0,0,17.68960339,0,2600.371698,0,176.8960339,0,106.1376203,53.06881017,389.1712746,0,318.412861,0,70.75841356,0,0,0,0,17.68960339,0,35.37920678,0,530.6881017,0,17.68960339,0,0,0,0,0,0,17.68960339,0,0,0,0,0,0,0,0,0,0,0,0,17.68960339,0,0,12/7/2021,MNTCAN,11:30,11.125,364.4,495.1,321.332,0.24,43.8,4.8,7.28,21.16,3.78,0.12,22342,22714,3,,0.706629749
338,MNTCAN_2/1/2022_9:55,0,0,290.3176376,3483.811651,0,0,580.6352752,0,2903.176376,0,580.6352752,0,0,6822.464484,580.6352752,0,2935401.633,0,1306.429369,0,0,0,0,145.1588188,0,145.1588188,0,1596.747007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.1588188,0,0,2/1/2022,MNTCAN,9:55,8.916,509,734,477.63,0.36,88.4,10.22,7.78,8.62,1.88,0.51,650515,651059,5,,1.033351031
339,MNTCAN_2/16/2022_9:40,0,0,133.8413365,2007.620048,0,0,66.92066825,0,2442.604392,133.8413365,0,0,200.7620048,635.7463484,702.6670167,0,3948.319427,0,301.1430072,0,0,0,167.3016707,0,0,66.92066825,0,1371.873699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/16/2022,MNTCAN,9:40,10.429,595,825,536.957,0.41,87.9,9.79,7.87,30.34,9.42,0.87,697667,698257,4,,1.120729978
340,MNTCAN_2/23/2022_9:45,0,133.0434246,10.23410958,296.7891779,0,0,429.8326024,0,10.23410958,0,0,0,61.40465749,10.23410958,61.40465749,0,1176.922602,0,51.17054791,0,0,0,0,20.46821916,0,0,0,81.87287665,0,10.23410958,0,0,0,0,0,0,0,0,10.23410958,0,0,0,0,0,0,0,0,10.23410958,0,30.70232874,10.23410958,0,2/23/2022,MNTCAN,9:45,11.374,319.3,429.9,279.28,0.21,60,6.53,7.53,4.92,4.72,0.44,728398,729041,1,,1.221405722
341,MNTCAN_2/9/2022_11:40,0,0,963.7393078,44091.07333,0,0,3854.957231,0,23129.74339,0,4818.696539,0,0,3854.957231,3614.022404,0,25298.15683,0,2168.413442,0,0,0,240.9348269,963.7393078,0,0,0,36863.02852,0,0,0,0,0,0,0,0,0,0,240.9348269,0,0,0,0,0,0,0,0,240.9348269,0,0,0,0,2/9/2022,MNTCAN,11:40,12.369,530,699,454.322,0.34,67.4,7.17,7.34,55.74,7.23,0.23,130825,131262,6,,0.830100001
342,MNTCAN_3/16/2022_9:00,0,23.39744875,7.799149583,499.1455733,0,7.799149583,62.39319667,0,0,0,0,0,0,7.799149583,7.799149583,0,1146.474989,0,31.19659833,7.799149583,0,7.799149583,0,38.99574792,0,0,0,226.1753379,0,0,0,15.59829917,0,0,0,0,7.799149583,23.39744875,70.19234625,0,0,0,0,0,7.799149583,0,0,0,0,7.799149583,0,0,3/16/2022,MNTCAN,9:00,14.655,392.1,488.5,317.356,0.24,72.3,7.33,7.59,5.62,6.89,-0.06,823726,824401,1,,1.282191077
343,MNTCAN_3/2/2022_9:15,0,0,0,874292.3522,0,0,432.2188808,0,3889.969928,0,0,0,259.3313285,648.3283213,1210.212866,0,1123.76909,0,129.6656643,0,0,0,0,0,0,0,0,873427.9144,0,0,0,43.22188808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.22188808,0,3/2/2022,MNTCAN,9:15,16.451,778,925,601.32,0.46,65.9,6.34,7.65,20.07,4.23,-0.28,758445,759054,4,,1.156821282
344,MNTCAN_3/23/2022_9:00,0,0,840.0679317,19881.60772,0,280.0226439,1680.135863,70.00566098,0,0,0,0,0,70.00566098,1470.11888,0,11200.90576,0,210.016983,0,0,0,70.00566098,350.0283049,0,70.00566098,0,210.016983,0,0,70.00566098,140.011322,0,0,0,0,0,0,70.00566098,0,0,0,0,0,0,0,0,70.00566098,0,140.011322,0,0,3/23/2022,MNTCAN,9:00,17.734,737,856,556.319,0.42,81.8,7.76,7.94,17.88,10.97,-0.16,856997,857561,2,,1.071341877
345,MNTCAN_3/30/2022_9:10,0,242.8800909,0,55376.66071,0,121.4400454,607.2002271,0,121.4400454,0,0,0,607.2002271,0,3278.881226,0,5100.481907,0,121.4400454,0,0,0,0,607.2002271,0,0,0,607.2002271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/2022,MNTCAN,9:10,15.586,569,696,452.224,0.34,72.6,7.21,7.73,16.75,12.11,0.02,888193,888771,2,,1.09793547
346,MNTCAN_3/9/2022_9:20,0,87.44893636,174.8978727,7345.710654,0,0,174.8978727,0,1136.836173,0,0,0,612.1425545,87.44893636,437.2446818,0,1777312.182,0,349.7957454,0,0,0,0,0,0,0,0,2361.121282,87.44893636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/9/2022,MNTCAN,9:20,13.15,453.3,587,378.801,0.28,78.8,8.18,7.58,7.4,8.42,0.03,791921,792523,4,,1.143524486
347,MNTCAN2_12/13/2021_8:25,0,67.14829042,0,447.6552694,0,22.38276347,134.2965808,0,1656.324497,0,761.0139581,0,380.506979,1186.286464,67.14829042,89.53105389,3827.452554,0,156.6793443,0,0,0,0,22.38276347,0,22.38276347,0,89.53105389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.38276347,22.38276347,0,12/13/2021,MNTCAN2,8:25,8.973,632,910,591.7,0.45,93.2,10.75,8.03,52.14,8.72,0.83,617599,618775,5,,2.233861787
348,MNTCAN2_12/15/2021_10:40,0,0,237.1363049,7588.361757,0,0,1422.817829,0,7983.588932,0,2687.544788,0,632.3634797,1264.726959,1422.817829,0,2845.635659,237.1363049,553.3180447,0,0,0,158.09087,79.04543496,0,0,0,7509.316322,0,0,0,79.04543496,0,0,0,0,79.04543496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/15/2021,MNTCAN2,10:40,7.715,342.5,540,337.27,0.25,87.6,10.42,7.88,119.23,6.89,1.14,626251,626806,7,,1.054245996
349,MNTCAN2_3/2/2022_9:20,0,0,432.9297672,31603.873,0,0,865.8595343,0,28356.89975,0,4329.297672,0,649.3946507,216.4648836,4545.762555,0,4545.762555,0,865.8595343,0,0,0,1082.324418,0,0,0,0,21862.95324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/2/2022,MNTCAN2,9:20,14.767,687,854,555.466,0.42,68.5,6.93,7.57,41.5,10.47,0.08,759195,759803,9,,1.15492174
350,MNTCAN3_12/13/2021_8:20,0,73.93856882,0,1725.233273,0,73.93856882,221.8157064,0,2094.926117,0,813.3242571,0,788.6780675,492.9237922,443.631413,49.29237922,2439.972771,0,123.230948,0,0,0,24.64618961,49.29237922,0,0,0,739.3856882,0,0,24.64618961,49.29237922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/13/2021,MNTCAN3,8:20,9.123,534,766,497.957,0.38,95.6,11,8.1,96.79,20.95,1.71,616777,617578,5,,1.521533411
351,MNTCAN3_12/15/2021_10:25,0,0,815.2872891,12811.6574,0,0,1979.983416,0,9317.569018,0,1281.16574,0,465.8784509,1514.104965,1514.104965,0,1863.513804,0,232.9392254,0,0,0,0,0,0,0,0,7337.585602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.4696127,0,0,12/15/2021,MNTCAN3,10:25,7.293,359.6,543,352.925,0.26,93.3,11.1,7.89,101.78,6.58,1.05,625573,626251,8,,1.287889704
352,MNTEB1_1/25/2022_11:20,0,47.9455917,0,503.4287128,0,0,311.646346,0,0,0,0,0,0,11.98639792,0,0,1126.721405,0,83.90478547,0,0,0,0,11.98639792,0,0,0,35.95919377,0,0,0,11.98639792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/25/2022,MNTEB1,11:20,10.372,289.6,401.9,261.215,0.19,70.8,7.9,7.42,13.85,3.02,0.01,120525,121074,1,,1.042848742
353,MNTEB1_1/4/2022_10:40,0,285.8511838,31.76124265,1588.062132,0,206.4480772,269.9705625,0,79.40310662,0,0,0,539.941125,0,142.9255919,0,1254.569085,15.88062132,63.52248529,0,0,0,0,0,0,0,0,158.8062132,0,15.88062132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2022,MNTEB1,10:40,8.178,194.7,287.1,186.722,0.14,56.3,6.58,7.32,15.97,2.46,0.08,79601,80264,1,,1.259396568
354,MNTEB1_11/16/2021_9:30,20.79157176,155.9367882,20.79157176,966.8080867,0,20.79157176,145.5410023,0,405.4356492,0,0,0,1133.140661,0,353.4567199,0,447.0187928,0,41.58314351,0,0,0,0,0,0,72.77050115,0,405.4356492,0,0,10.39578588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39578588,0,0,11/16/2021,MNTEB1,9:30,14.275,281.9,354.4,230.358,0.17,28.5,2.86,7.25,3.98,2.87,0.19,568922,569555,2,,1.202410298
355,MNTEB1_11/23/2021_11:00,0,107.1410222,3.456162006,152.0711283,0,3.456162006,65.66707813,0,3.456162006,0,0,0,152.0711283,0,355.9846867,0,107.1410222,0,3.456162006,0,0,0,0,0,0,3.456162006,0,24.19313405,0,0,0,3.456162006,0,0,0,0,0,3.456162006,0,0,0,0,0,0,0,0,0,0,0,34.56162006,0,0,11/23/2021,MNTEB1,11:00,13.082,238.5,308.8,200.658,0.15,43.5,4.5,7.35,6.69,1.47,0.18,583049,583593,1,,1.033351031
356,MNTEB1_11/30/2021_11:40,0,210.8300348,15.81225261,505.9920835,5.270750869,36.89525609,147.5810244,0,26.35375435,0,0,0,347.8695574,26.35375435,258.2667926,0,258.2667926,0,5.270750869,0,0,0,0,10.54150174,0,15.81225261,0,31.62450521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.08300348,0,0,11/30/2021,MNTEB1,11:40,12.34,281.2,370.7,240.882,0.18,47.3,4.99,7.32,8.72,5.73,0,14725,15179,1,,0.86239222
357,MNTEB1_11/9/2021_9:40,0,36.55851367,0,775.0404898,0,14.62340547,109.675541,0,14.62340547,0,0,0,636.1181379,0,402.1436504,0,204.7276765,0,14.62340547,0,0,0,0,0,0,7.311702734,0,270.5330011,0,0,0,14.62340547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/9/2021,MNTEB1,9:40,14.683,241.5,300.7,195.459,34.6,3.5,0.14,7.08,2.65,2.79,-0.07,546760,547360,1,,1.139725401
358,MNTEB1_12/13/2021_9:00,0,272.8769441,0,629.716025,0,20.99053417,83.96213666,0,41.98106833,0,41.98106833,0,1553.299528,41.98106833,41.98106833,20.99053417,2539.854634,0,83.96213666,0,0,0,0,0,0,20.99053417,0,125.943205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9716025,0,0,12/13/2021,MNTEB1,9:00,10.093,333.5,466.3,303.074,0.23,78.9,8.87,7.81,12.47,2.13,0.35,618781,619408,1,,1.191013044
359,MNTEB1_12/15/2021_11:20,10.01603114,90.14428028,0,811.2985226,0,60.09618686,150.2404671,0,20.03206229,0,0,0,390.6252146,20.03206229,130.2084049,0,951.5229586,0,140.224436,0,0,0,10.01603114,0,0,0,0,721.1542423,0,10.01603114,20.03206229,0,0,0,0,0,10.01603114,0,0,0,0,0,0,0,0,0,0,0,0,10.01603114,0,0,12/15/2021,MNTEB1,11:20,9.367,232.5,331.2,215.21,0.16,70.8,8.06,7.71,23.86,4.38,0.41,628103,628760,1,,1.247999314
360,MNTEB1_12/21/2021_11:40,0,39.11163424,19.55581712,1212.460661,0,0,293.3372568,0,19.55581712,0,0,0,1681.800272,0,273.7814397,19.55581712,469.3396109,0,78.22326848,0,0,19.55581712,0,0,0,0,0,2033.80498,0,0,0,0,0,0,0,0,0,19.55581712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/21/2021,MNTEB1,11:40,7.484,165.9,249.2,162.002,0.12,65.8,7.89,7.48,11.26,2.82,0.17,31705,32378,1,,1.278391992
361,MNTEB1_12/27/2021_11:10,0,25.0131104,25.0131104,625.32776,0,0,50.0262208,0,83.37703466,0,0,0,792.0818293,0,208.4425867,8.337703466,316.8327318,0,58.36392427,0,0,0,0,0,0,0,16.67540693,175.0917728,0,0,8.337703466,0,0,0,0,0,0,8.337703466,8.337703466,0,0,0,0,0,0,0,0,0,0,0,0,0,12/27/2021,MNTEB1,11:10,8.68,158.5,230.4,149.8,0.11,69.6,8.1,7.48,17.17,2.41,0.05,42899,43473,1,,1.090337301
362,MNTEB1_12/7/2021_11:40,0,17.42363205,0,100.8081568,0,4.978180585,32.3581738,0,2.489090292,0,0,0,77.16179907,0,37.33635439,1.244545146,54.75998643,0,3.733635439,0,0,0,0,0,0,1.244545146,0,12.44545146,0,0,0,0,0,0,0,0,0,1.244545146,0,0,0,0,0,0,0,0,0,0,0,9.95636117,0,0,12/7/2021,MNTEB1,11:40,11.263,307.6,417,271.014,0.2,37.2,4,7.23,129.137,3.01,0.04,22712,23135,1,,0.803506408
363,MNTEB1_2/1/2022_10:10,0,95.66713861,0,492.002427,0,27.33346816,505.6691611,0,13.66673409,0,0,0,82.0004045,13.66673409,41.00020225,0,1230.006067,0,68.33367041,0,0,0,0,54.66693633,0,0,0,41.00020225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/1/2022,MNTEB1,10:10,9.368,300.5,426.3,277.231,0.21,111,12.35,7.57,5.93,1.79,0.38,651225,651867,1,,1.219506179
